AccountExternalId,Name,Type,Industry,AnnualRevenue,Rating,Phone,Website,BillingStreet,BillingCity,BillingState,BillingCountry,BillingPostalCode,CreatedDate
c664622a6f7a82fe9c27adc8fbbab7bc008d257f9c8bf5b768f2ea1cb949a898,"  Smith, Thomas and Baker  ",Vendor,Manufacturing,,Hot,001-225-019-9527,http://tyler.net,65405 Jessica Place,Colemanmouth,,British Indian Ocean Territory (Chagos Archipelago),58767.0,2024-08-06T21:30:23Z
ba5f0ed01e57d972fe5316b223c84d594924e1e96fdfa3cf9e56f096c2795618,  Mosley-Berry  ,Customer,Media,39693811.0,Hot,957.712.0145x262,https://brown-wolfe.org,345 Joyce Isle,Port Jerryburgh,,Djibouti,27927.0,03/01/2024 21:30
930a494f6bf21f6bf3ae14df2ba0c9a335c286ea10d398b2593ee661e8874504,Reese-Kirk,Customer,Technology,,,001-703-313-9486x013,https://douglas.com,290 Caitlyn Plaza Apt. 820,Jenkinschester,DC,Yemen,45922.0,05/30/2025 21:30
b7315d8668019856fcf4508bf17233ea27d4a52267308e9b43950ad58a603306,Wagner Group,Vendor,Finance,52494176.0,Cold,256.096.0523,https://chavez.com,8932 Pineda Ridges,Rojasport,CO,Netherlands,89960.0,2025-01-07T21:30:22Z
ffef3f47e9aa0dd164ac7e05f6791cea443242f952a5b6e88f2631be4e55c641,Lindsey PLC,Vendor,Healthcare,,Hot,043.534.7751,https://jacobson-jones.com,2272 Reid Greens,Katherineland,,Mexico,40907.0,09/16/2025 21:30
ecbfd004a0d94c1a4e8eace10ccd09f8ad377b2b446cfd541ec53f0f9a3643d1,Williams-Washington,Customer,Hospitality,,,(708)436-6591x9827,https://kim.com,117 Christina Estate Apt. 307,Jessicaland,NM,Georgia,43897.0,11/03/2024 21:30
454b5b1109d31e02fda73d56fc6de2efef89716cbe9fe4e3984ec75289c705f5,"Thomas, Lopez and Reese",Customer,Technology,39458091.0,Warm,,https://cooper-jordan.com,2299 Glenn Haven,Thompsonmouth,MO,Cameroon,,2024-06-01
18b9025e6d3c25743452730552c8bff811f960519099918074f62fda7fc7a2b4,Horton-Garza,Vendor,Transportation,59974935.0,Cold,001-348-837-4509x1885,https://chavez.com,252 Smith Overpass Apt. 212,Clarkshire,NC,Burkina Faso,82462.0,2024-12-27T21:30:22Z
3f14664228522be6e49b62cfc59efdba4bbd707ed0fc87154ccbc6cb9dcad404,Coleman-Collins,Prospect,Healthcare,,Cold,,https://smith.com,27235 Dixon Crossroad,Nashland,,Togo,23575.0,03/08/2025 21:30
a9aeb0078478b7982803444efd16e84b380f57027a514e22a2097c0ad20be7ae,Fuentes-Miller,Partner,Education,,Warm,+1-333-072-7830x079,https://gutierrez.com,27670 Melendez Haven Suite 085,Gonzalezville,TN,Qatar,35925.0,03/21/2024 21:30
2f113180d0f703cc47a400b6f6f2cdb251ffc51fefac780c1a9f29164c8bd767,"  Jones, Rojas and Fischer  ",Prospect,Healthcare,,,805-347-8514,http://chen.com,41481 Walker Tunnel Suite 398,Michaelfort,CA,Cocos (Keeling) Islands,19383.0,2024-04-13T21:30:22Z
47cab2ef9a2b599bf50dac209f06c9f3a3f2da165bb8f7ba3c13fbd02825f038,Dalton Inc,Prospect,Energy,15416804.0,Cold,677.085.5303,http://shah.info,07344 Amy Burgs Suite 762,Barbarashire,,Norfolk Island,21414.0,2024-09-22
2f198211a808aa1186db04e0444626a4942c3446134c273b6c8b1017829cf8c9,"Escobar, Johnson and Murillo",Vendor,Finance,,,,http://cross.biz,00074 Paula Lodge,New Casey,MO,Dominican Republic,23482.0,2024-12-19T21:30:23Z
620c8f818d98ad770fb4bb8b987014175eb11565e4f9806edc6dd9210d9266fd,Armstrong Inc,Prospect,Manufacturing,79013775.0,,001-579-598-6509,https://grant.com,982 Laurie Fort,Lake Vanessamouth,,Algeria,7424.0,2025-04-02T21:30:22Z
3978c1fcec2feff87469948e78aa16406d047da3270ea74b359b3412c103a9d4,Simmons-Elliott,Prospect,Education,,,+1-352-574-6878,https://freeman.com,506 Weber Route,Samuelville,SD,Kyrgyz Republic,90564.0,04/29/2024 21:30
e050791db6e827e3325716b02e0982e836cd6f1815f7a09e11cdae6243104db7,"Johnson, Schneider and Garrett",Partner,Healthcare,,,(792)915-4429x6377,https://roberts.org,140 Cathy Green Suite 698,Port Brenda,,Syrian Arab Republic,,06/06/2024 21:30
9b579c04fd440048e82cdfab1f6088cd84185ead8b974a61625025bd7be081ab,Atkins LLC,Vendor,Manufacturing,,Warm,941-253-4182x249,williams.biz,29574 Emily Camp,Smithborough,,Bosnia and Herzegovina,81639.0,2025-01-04
48042a6d24e91065e62efac8e2207007d5f167c5668c8132087e7053a9b80333,Porter PLC,Partner,Manufacturing,48339696.0,,936-118-7708,https://chavez.com,15190 Hunter Brook Apt. 670,Kingborough,ME,Mauritania,28434.0,2024-05-10
69a41ab60bd8b7408cce9a70a3a82260edd57a4604558ed089dd629c12ee2692,Hernandez Ltd,Prospect,Transportation,3355879.0,,+1-861-093-0290x01054,https://greene.com,96399 Monica Pines Suite 683,West Josephton,WA,Cook Islands,55296.0,2024-05-25T21:30:23Z
083c0d3e57baddb00ef477162ac47dfa9a139efddeadf359e451c8c2112f711f,"Alvarez, Beck and Trujillo",Customer,Energy,7348018.0,,469.051.4321x70849,https://mendoza.com,97052 Scott Streets,Port Jamesborough,AL,American Samoa,58433.0,2024-11-18T21:30:22Z
ae8a767aaa26aa823ae9449b3cd7be7834963167a27ada5817d52e22a427b286,"Simmons, Sloan and Stevenson",Partner,Finance,10282754.0,Warm,5234371911,johnson.com,137 Christopher Village Suite 237,Thomasbury,IA,Falkland Islands (Malvinas),25589.0,2024-09-23T21:30:23Z
12f5288582617596d80d9c92cb55a46b95b1ab4946fd8ca9edc0b761c568a651,"Casey, Lopez and Francis",Customer,Energy,,Hot,459-119-6643,http://gomez.com,481 Case Corner,Maryberg,PA,Israel,61658.0,2024-08-22
bf632b77b0d964bab4a5b7759fd772353b304b08ab074a884131c8fc2f85323f,Jones-Robertson,Prospect,Transportation,,,001-974-425-1992,https://white.com,21518 Franklin Ramp,Gonzalezhaven,DC,San Marino,57931.0,05/15/2025 21:30
0ed196b5c480211f78eebf5ad6b208fc66c81954bfd16d19990a0b4e81fbafe4,Osborne LLC,Customer,Media,56081942.0,Warm,(447)834-6430x54726,https://johnson-robbins.info,622 Trevor Key,Deniseton,ND,Turks and Caicos Islands,85268.0,2025-01-16T21:30:23Z
ef66ba784088fe68484668948b151609c263667ddc5d71c7a66d92c3f78dd21e,Gonzales Ltd,Partner,Education,,,001-997-268-7586x03227,http://ball-boyle.org,932 Dawn Dam,Port Christophermouth,,French Polynesia,34031.0,01/01/2024 21:30
4d11069ef49f9136e98f71c9d8921e7ac7a71dad2302ea49c8db319f29a5f950,Lewis-Lee,Vendor,Transportation,30820216.0,,2601944671,http://zuniga.net,46227 King Plaza,Jamesview,AK,Philippines,9042.0,2025-07-15
83d78bc718e5a5b6fbf8667386b4d2906127bf6f228fdd12eb8b0e8c9fa2fae1,"Reynolds, Mendez and Jacobson",Partner,Hospitality,54623996.0,,001-135-978-3025x9387,http://lee.com,8996 John Drive Apt. 779,Cantustad,SC,Israel,,06/09/2024 21:30
b7db9759b9d3797e0163ce167a6e3ed0689fa8657bad3f5889fade75524ab669,Charles PLC,Prospect,Retail,30574151.0,Warm,766-281-5295,https://taylor.com,04943 Williams Falls Apt. 022,Hallburgh,GA,Canada,,2025-05-08T21:30:23Z
168d219f9a3b601fd8ff3b31784521e8374c5508d84e29661a3128de081743ef,"Graham, Mcknight And Chang",Partner,Technology,,Warm,+1-888-363-8189,http://kidd.com,48073 Tasha Spring,North Mark,,Saint Vincent and the Grenadines,19992.0,2024-03-06T21:30:22Z
a3df49c5b50738cd9e8f69190fc62c7054f73ae608f13fd0500a9a9d745cc279,"Bond, Washington and Nichols",Partner,Healthcare,,Cold,469.079.2584x84110,https://simmons-lewis.com,7847 Debra Pine Apt. 707,East Jessica,,Monaco,55240.0,2024-01-23T21:30:22Z
1746ed11ce1801ecd30c5592d833f014d56f03fc13d4e9675b92e77f6d583075,Davis PLC,Customer,Retail,72270937.0,Cold,001-421-699-2356x4034,maynard.net,41661 Armstrong Summit Apt. 668,Port Vanessafort,NM,Trinidad and Tobago,,2025-01-14
93028d3bef30b03182719842a21a8a2dd0b9a56d7ff405775e1aaecabb9502f9,"Harrison, Ingram and Garrett",Customer,Transportation,7585816.0,Warm,001-554-558-1812,http://mullins.org,843 Darryl Roads,Port Davidmouth,NE,Cape Verde,54131.0,2024-10-20
46ccdbdf7dcf9d6c1c43877e1128a74b47984e1055667fd2d0b8b21e7cbdc430,Rose Ltd,Prospect,Healthcare,,Warm,+1-439-240-2820x846,https://mcguire.com,75728 Robert Ramp Suite 697,New Joe,CA,Congo,,05/03/2024 21:30
e385524069bedcd8f92173087b90b02d21cc27de18081b7864ae4ba3a5936125,  Ferguson-Anderson  ,Partner,Media,,Cold,(366)772-3797,http://ross.com,3744 Jones Curve Apt. 640,West Tony,WV,Nicaragua,51839.0,2025-04-05T21:30:22Z
b56a8765c4402fe5b0253825a4a5d3d959770b4ae011de58a60a10a2310734e7,Martinez-Pham,Customer,Media,,,001-673-271-8506x3942,https://hill.com,611 Evan Mountains,Wrightland,SC,Korea,12881.0,01/25/2024 21:30
2d335802d8ae37eb451885ab1022ce743e6f1c8cffa6baa3b29e10dc79be7b80,Barber Group,Vendor,Hospitality,52156191.0,Cold,084-861-5446x314,https://thompson.org,43586 Katherine Plaza,Port Melanieberg,OR,Bangladesh,,02/12/2025 21:30
d0c5dd114f240ef80d5ebf56d60cb49dcb80d1f38e83b1cd196c4bb78571b831,Mitchell Group,Prospect,Technology,37103354.0,,(506)133-9780x47068,https://roberts.biz,59234 Anthony Neck Apt. 236,New Tara,MS,Bangladesh,43456.0,2024-03-04T21:30:23Z
afb102d3119826c597d24c6d34a8e98a277956cc09bd2389df918be80ae4a4c0,"Johnson, Cook and Mercer",Vendor,Education,,Warm,623-669-3896x11255,lawrence.com,1343 Scott Summit Suite 644,Garciaburgh,NH,Belgium,78783.0,2024-11-20
8b750293d09f66f097a1c00308ae3e465ea1c8c4fa52fc64324cc201377980b8,Johnson Group,Prospect,Healthcare,60855283.0,,+1-102-763-3910x872,https://reynolds-wood.com,11247 Payne Knoll Suite 812,Jenniferside,NE,Tonga,12484.0,2024-02-01T21:30:22Z
5f007921a873ffd9e3271806225c17042537485b64534fddba8e2bfa56003b88,Thomas-Leon,Prospect,Media,,Hot,746-567-8367,http://gill-parrish.com,6781 Brown Club Suite 907,Jaimeberg,MD,Timor-Leste,98794.0,04/15/2024 21:30
d543b7c7745be4a53c15667e4dc070c6e04c00b99af37f083e3298c2453e0146,Rivers-Lee,Customer,Manufacturing,30375481.0,Hot,732-214-1590,https://allen-ward.com,7901 Kara Fort,Port Thomasburgh,,Bulgaria,61122.0,2025-02-23
072ab2ab20083ed99045504693ee73336de5f762233855a7651647034575e8ec,Miller-Lee,Customer,Finance,16796590.0,Hot,747-662-8196,https://sampson.com,54172 Katherine Summit,Petersonshire,,Hungary,40170.0,2025-01-04
2c8f6b6489f3938f0ff0f86df6515653fc09596b9d9d0a00d02003b7ecacb7f0,"Oneill, Smith and Vaughn",Customer,Media,,Hot,(944)732-3301,https://bell.net,39384 Jessica Extension,Wendyfurt,,Japan,34122.0,12/24/2023 21:30
7003d84dbc576cffc8ed11ad0cd43d3e732b666583ffae01f06ab602cef13a4e,Collins-Fuller,Vendor,Healthcare,76320515.0,Cold,836-229-4719x94297,https://wallace.info,58098 Michael Forges,Briannaport,SC,Saint Helena,39333.0,05/05/2024 21:30
aec2c8430e3a004c26893d0570d7933539ec7ef050d9061a248c2fe95da279f8,Golden Inc,Vendor,Education,61055700.0,Warm,(640)000-8369,http://cochran.com,25562 Caleb Island Suite 557,Lawrencefurt,MI,Syrian Arab Republic,,2023-12-17T21:30:22Z
108aff0a5620ab7ce1255e66823427c307c4ca0081fad24c24bd2bc00b62cef6,  Johnson PLC  ,Vendor,Technology,,,(748)050-7322,https://tyler.org,898 Laura Villages,Port Edwinton,CA,Georgia,55671.0,2024-09-04T21:30:22Z
1a5beabe21e8913dfc99669d779f1734e34afb0286ed502a8cbf0ae487e0caa4,Young Group,Prospect,Hospitality,54325762.0,,645.460.8486,http://caldwell.net,085 Christopher Stream,Andersonmouth,NJ,Saint Martin,72391.0,03/03/2025 21:30
7549560262ffa0eec4f8b197dead0857b382b6535135bdaa61ef82e00be06660,Singleton Group,Vendor,Transportation,,Warm,(140)377-0520,carter.com,00623 James Cliff Apt. 824,Marcusfurt,FL,Saint Pierre and Miquelon,8857.0,08/13/2024 21:30
d37c77a780c9bcb836cd554a89fd29b3854f7d463cc0556b8ad233c50df19d06,Douglas LLC,Prospect,Technology,,,777-267-2680x2025,https://dixon.info,8960 Aguilar Creek,West Michaelbury,IA,Ukraine,97174.0,11/15/2024 21:30
ce3b40611fed862c290928b29ee7a20bcb5711ad29e9e88e1d5d7869220b759a,Moreno Plc,Customer,Technology,77068988.0,,+1-707-481-2146x448,https://figueroa.org,2786 Gomez Forges Apt. 643,Novakside,IA,Kiribati,48424.0,2024-10-23T21:30:22Z
bdaa8211cc6b40fe79d11cac85fa9bd829ab2e002821c6b4e2812a1576c4590e,"Wyatt, Hill and Hahn",Partner,Healthcare,39683865.0,Warm,,http://taylor.com,487 Kemp Field,Allenbury,,Tokelau,27225.0,06/10/2025 21:30
98a93bcf384fb6ffb513a657c432923417193f48abf54e330fe6d6dc98dc2a89,  Shelton Group  ,Partner,Education,63558574.0,,(964)859-9839,http://davis.com,7677 Robert Springs Apt. 201,Karenshire,,Gibraltar,64770.0,2024-12-03T21:30:23Z
cdf54820d841cfb4f5f15edb461660f805c8efd61483f475dea9fe15d0e588f6,Salas Group,Partner,Technology,63982705.0,Cold,774-525-3144,https://howell.com,32400 Lopez Stravenue Suite 489,New Toni,MT,Italy,53996.0,2024-05-25
d84d1ab68b33d295d096c693c07c41c018329431719c87f645e5a4955da57a4e,"Mendez, Johnson and Stewart",Vendor,Education,43525492.0,Cold,+1-213-089-3256x9112,http://fisher.com,3916 Timothy Shoal Suite 779,Hernandezview,IA,Botswana,,03/09/2025 21:30
59d3128520ea8b3961252c5d7719211941a449f3605d7d7ed4d49f5ec557d3b4,Perry-Robinson,Partner,Education,40858560.0,Hot,1573331855,http://jackson.info,3752 Paige Wells,Lake Jeffreyville,SC,Mali,58285.0,2023-12-06T21:30:23Z
8c426ea9bf762517b65d2eeea72c164a21c32fc434f81a937dc9b7fc867ec550,"Jackson, Wilson and Parker",Prospect,Finance,,Hot,+1-899-051-3826x98433,http://bradley.com,50586 Jason Cliffs Suite 407,Lake Amy,CT,Malaysia,81924.0,2025-06-04T21:30:22Z
fe61669c87c8524a06c87e6cad7c897645157d68c318d0e1a974e028cfea7a73,"Smith, Welch And Avila",Partner,Manufacturing,65090505.0,Cold,885.451.3492x60996,https://roberts.org,35112 Shannon Corners,East Jenniferton,,Romania,,2023-11-18T21:30:22Z
f4c5874e5d078816ca0651ffb383a190da4c2cfbe9a32f1facf8bef9b56ed603,"  George, Jacobs and Calhoun  ",Prospect,Retail,,,(024)546-9806,https://flores.net,168 Harmon Mews,Williamtown,WY,Israel,56982.0,07/01/2025 21:30
3858b190ee91e3354e8458d672db8c9fb3ca154f9c1e11b18ba19b59a1418c79,Smith PLC,Vendor,Technology,,,(861)650-2453,marshall.net,299 Ward Glens Apt. 833,Port Alan,CO,Nigeria,94963.0,04/03/2025 21:30
45bfa3a979d93372cc9bf4db97368b309c1fdfdc83c21d6515da1e08719f16c1,Fowler LLC,Partner,Media,,Cold,001-702-824-5757,https://gardner.com,255 Marshall Vista,Joshuachester,NH,American Samoa,71473.0,2024-02-24T21:30:22Z
2c0b931c6bea65e1827169ba41aefa0ddcc26e91d0c1b2c6ffc9ceac09c5be7c,  Neal LLC  ,Vendor,Healthcare,,Warm,+1-476-759-3621x1043,https://bradley.com,715 Jeremy Glens Suite 640,Jeanville,AL,New Zealand,28125.0,11/29/2024 21:30
d6b362453ada9edc3093c6e4f8638419ebc6ede380945f916b87957f4dc4ebd9,Dennis PLC,Partner,Media,7680910.0,Cold,001-647-682-8498x414,,78476 Mooney Green,Juarezmouth,HI,Mexico,31752.0,12/23/2024 21:30
b02c35dcff484a9c4d92b8c79d30a9a27027d8fe1ecd86bb90a578fcd957bd58,Lopez-King,Prospect,Hospitality,32759072.0,Cold,(815)144-0763x98798,https://lee-burton.com,62352 Jeffrey Hill,West Ethanfort,MI,Fiji,77780.0,2024-03-30T21:30:22Z
e38f193e33c9d7ad7294ffd92a8dcfd0d61610daf797cf364bb3b46a7566f83a,"Clark, Gonzalez and Miller",Partner,Media,,Cold,(727)451-2139x52201,https://ochoa.com,362 Joshua Common,East Karenstad,OK,Denmark,43286.0,2024-05-08
a960df6a38d175cb37d56d64e5f5260f241ecc9e2bb12b35355f34a632ed3fd1,Bell-Smith,Prospect,Technology,,Hot,,,15245 Lindsey Plaza,Lake Davidbury,GA,American Samoa,64451.0,2024-03-30T21:30:23Z
0515e9621d6567bec584ae673fb6da4a7ea41b8aeb6b36e2597eec0310b0f8e9,"Ellis, Johnson and Rowe",Partner,Transportation,,,(429)050-0776,https://jones.com,23316 Steven Expressway Apt. 221,Connieberg,MA,Israel,7185.0,07/27/2024 21:30
dc488c6a6ae9beaecec28eaf7d9b266e1f9c2beaa5795d862e4744c79f4f8f2f,King Group,Prospect,Energy,,Warm,,https://stone.org,761 Shawna Ridge,West Donald,MI,Tuvalu,64813.0,2024-07-24T21:30:23Z
835b8606e95b6bcc751e3b9583374b3a8480517a77f66ac857346872a36234d1,Bailey and Sons,Customer,Retail,,,283-274-3057x078,https://warren.com,604 Sergio Crossing Apt. 526,East Toni,NM,Liberia,14391.0,03/22/2025 21:30
79bf85cc79158e954b31dc68c09f3dc01fd554c5e29766c2a61667b80c4acd92,"  West, Barnett and Nichols  ",Vendor,Healthcare,60206771.0,,968-510-9447x3655,http://smith.com,4052 Katherine Corner Suite 341,Port Benjaminland,VA,Switzerland,35847.0,2025-07-17T21:30:23Z
8db9642e99a730342724c15bf3be1f50e054dc29f92489dcace1125feab1e86d,Vega PLC,Partner,Finance,,Warm,001-518-692-9466x11694,https://smith.info,806 Cox Rapid Apt. 302,Lake Jeffreyfort,GA,French Southern Territories,87088.0,03/30/2024 21:30
bd807513d39c2f80e090a534f19af84ec6d559b5a1fa61e6c3775a7c885b5fc1,"Turner, Ingram and Brady",Prospect,Media,1647323.0,,0493286373,https://jones-raymond.com,55463 Gray Shore,South Evanborough,TN,Saint Barthelemy,87079.0,12/13/2024 21:30
ce089bd516f560d10a5254a7507d032087e5821a5e702fa6a7fb29a44d198328,Cortez-Wolf,Vendor,Technology,17721857.0,Cold,422-305-1811x0548,johnson.org,9906 Keith Forks Apt. 984,Hunterport,AZ,Switzerland,61077.0,2025-02-01
e1b08387b9ab4fd9f140300368d448e1d49bd667b64bdf7d175bd10b033aaa1b,"Soto, Roberts and Green",Prospect,Education,,Warm,917.762.2033,hayes-roberts.com,67418 Terri Pine,Suzanneport,CA,Samoa,65301.0,2024-12-24T21:30:22Z
9508ae99ef46554046b86d1b6d3903fddb9f2c323de3c2b6a24665b90722cd2b,"Ferguson, House and Jones",Partner,Education,25615894.0,Warm,(533)150-6319x714,https://stevens.org,38496 Kim Centers Suite 834,Orrmouth,AK,Belarus,4470.0,01/17/2024 21:30
e39dc8412878c69fb1f6a09dcbf532f656036a55db10cc8ac6d046ed7e5a09e0,Castaneda and Sons,Vendor,Media,,,+1-056-340-5575,https://lara.com,9221 Erika Station Apt. 039,South Misty,ND,Tonga,76784.0,11/15/2023 21:30
e2e458b840de7779f340164b6425cd59d671e69e545e163cdaf4ac9ef2045f21,"Nash, Harper and Hawkins",Customer,Finance,,Cold,+1-538-598-2853,https://ramirez.com,516 Kathleen Fields Apt. 008,Angelaport,CT,French Southern Territories,69374.0,11/22/2023 21:30
e1b199bf72b3d4c44de726da8f941efc1feb5202cf815fdfbca729663e610b13,Turner PLC,Partner,Finance,,,,https://herrera-pierce.com,524 Herrera Tunnel Suite 132,North Julie,,Yemen,94272.0,2024-05-28T21:30:22Z
77cd4f3cd6cd7f3acbb6fb3517a203680eff00259820bfc31015cb141f007202,Barnes-Clark,Vendor,Retail,,Warm,998.898.4646x4712,,24781 Lisa Stream,North Shane,RI,San Marino,92863.0,2024-08-03
f469a09783641931e9cd478cde93a04c516563064bd0f7197d63fcb501342ac6,Hickman-Strong,Prospect,Media,14471117.0,,001-421-750-9336x759,http://may.org,335 Cheryl Villages,Whitemouth,HI,Cook Islands,86337.0,07/13/2025 21:30
60c5e645213e2dda1bee42b6e8f669a6184780a8d23933991a21badc64c039c4,"  Hawkins, Johnson and Pham  ",Partner,Technology,73779795.0,Warm,+1-896-503-9978x8030,https://smith.biz,6493 Michael Ports Apt. 219,East Heidiville,CA,Korea,62843.0,12/19/2023 21:30
ede114b8b3ccd5ffe55497fe43e24c8abf96927710626f2970a47318d29a8eda,Hanna Inc,Vendor,Finance,,Hot,001-883-898-4621x12253,http://chase.net,2725 Walker Burgs Suite 324,Joshuahaven,,Honduras,58383.0,2024-10-05
ac7933d12b0baa64295c816728656df019df1eade54625bc331d832ce4ed83c2,Hansen-House,Customer,Transportation,4079756.0,Warm,(288)996-0243x8903,https://green.org,368 Hernandez Estate Suite 340,East Stephanieshire,IA,British Indian Ocean Territory (Chagos Archipelago),13908.0,2025-06-29T21:30:22Z
5fdd771cd02a39d20a691d9ca6669b8674de39342dfcaef151a6931bc9c92df0,Wilson Group,Partner,Manufacturing,,,024.824.2274x28448,https://zhang.biz,8644 Melissa Cliffs,Joelburgh,ID,Gibraltar,81007.0,2025-08-26T21:30:23Z
72a76a71a174840858f4da3b938c2c163a60e782f4f60018284500a7ea50a7b5,Moore Ltd,Customer,Technology,33404410.0,Cold,0059963708,https://cooper.com,91641 Murphy Haven Suite 217,South Brian,OR,Ukraine,51847.0,2024-10-12
01a886b6beb3fa5f13fdacdba0bc9f08e26c5d2991fe3061c1c0391e105aee8f,Rollins-Price,Customer,Energy,68448169.0,Hot,1036698157,https://torres.org,590 Keith Branch Apt. 221,Pamelaview,HI,Cambodia,,2024-05-31T21:30:22Z
3cffeb37698c26cb0f020615af21e5641e1180643c5cdc6522b238dfc9ba9968,"Ramirez, Goodman And Beltran",Customer,Energy,,Warm,999.332.4325x44648,http://turner-cox.com,206 Wilson Ports Apt. 445,West Paulland,AL,Russian Federation,68356.0,2024-06-10
610b108b28bc7236e4ed2b20d1e19399b98f1a27a694d110e2384daf320935ea,"Payne, Carrillo and Gonzalez",Vendor,Healthcare,,Cold,(299)149-5407x822,https://lozano.com,05206 Maria Mountains,Loganstad,IA,Mauritania,32618.0,2025-04-04
fa60d1de368191e84242c23eb1290286cfe2f882ff62b6e75595a5cf64a99906,Pennington-Reynolds,Vendor,Technology,11973787.0,,+1-941-795-6147x572,https://anderson.com,929 Dennis Park,West Cheryl,,Cuba,86702.0,2024-01-04
8b21c27a0c945df4dfef8164e3b30862232dd6a12923b3b5ea87715400f9af7f,  Williams-Sanchez  ,Prospect,Healthcare,,Cold,(673)029-6541,https://fry.com,99977 Cruz Camp Suite 462,North Monicaview,,Aruba,54876.0,2024-09-08
543ad435269b144e85d8429ee2a584c09753b471f939aba23f83f4297c8d1613,Barker-Harper,Customer,Transportation,18078463.0,,972.697.1855x584,https://rogers.com,68077 Dale Plains,Ryanview,UT,Fiji,44586.0,2025-01-21T21:30:22Z
4d58156e827c650d179a1003b4ae8e9000c150cda401fffff7ae8eda06ec1b42,"Cook, Guerra and Compton",Customer,Technology,,,604.006.9843x0680,https://norris.com,528 George Haven,Brownport,AR,Bahrain,20511.0,2025-01-17
c21e31911d08754ec9cab413454d507189d679520d4d483fc1d23b01ae0f3a65,Franco Inc,Customer,Manufacturing,,Cold,(627)674-4968x51528,https://travis-perez.com,2931 Jennifer Route Apt. 091,Lake Hollybury,AR,Bolivia,,2024-10-28T21:30:22Z
e8f0f4257cde6249180118cccd5c491855a8592d678110867e9c9e645514523d,Payne Inc,Partner,Energy,20801268.0,,(204)820-3411,http://williams-fuller.org,3430 Montes Corners Apt. 400,Oliverburgh,AK,Ireland,52068.0,2024-04-14T21:30:23Z
2f68b4107d827bf5b92a48a028092a7cfcff6470be3e3aabd98d4ad2ade3b8c0,"Chang, Parsons and Arroyo",Prospect,Energy,64388958.0,Warm,020.343.1040x04973,http://martinez.net,2414 Griffith Port Suite 664,Armstrongfurt,PA,Reunion,,2025-04-30T21:30:22Z
edbbeb61b805d7825b9a40612bf6972bb9043354dae5c4fd914eca68436df521,Kelley-Garcia,Vendor,Retail,2576967.0,Cold,+1-042-261-1193x6073,https://barnes.com,016 Heather Station,Danielsfurt,AZ,United States Virgin Islands,53500.0,2024-11-24
0c1bdee53c242806ed09b5a701d8bea1cd88822e1110b3f3469d2fae7277bc3a,Clark-Hayes,Partner,Media,36338183.0,,001-655-681-7877x108,https://lawson.biz,77168 Peter Prairie,West Lindsayland,MI,Egypt,26824.0,2024-09-28T21:30:22Z
a7ef562df4d1d021c8e7ee02e3ab0d59966b50f85286597adec98270b0c9e3ba,"Crawford, Kramer and Anderson",Customer,Healthcare,,Warm,(499)231-9514x7501,https://sharp.com,19522 Jenna Ford Apt. 624,South Theodoreburgh,AK,Guadeloupe,57333.0,03/11/2024 21:30
2f9cc8e86328103217b5c2dfceaddc6a6fbe096592cb9b3216aea7fd0c980d60,"Hamilton, Johnson and Cantrell",Vendor,Finance,,,828-440-4803,http://peterson.com,21821 Hernandez Valleys Suite 316,North Joshua,KS,Romania,40750.0,2025-06-03
ec4d78c8962f5f989d4ae3efd5b8a99b38d3c4a120c81711441cf74f0cea8d0b,Jones Ltd,Vendor,Healthcare,42712063.0,,+1-377-746-7081x541,https://holmes-williams.net,548 James Burgs Suite 572,Gregorychester,NV,United States Virgin Islands,61458.0,2025-01-27T21:30:22Z
f2084098c5c1994441da1a1654e1b44a1cff052957dade76f8b156f499b19110,  Knight Group  ,Partner,Media,17958595.0,Warm,001-316-045-6168x254,https://mcgrath.biz,571 George Vista Apt. 680,Port James,NE,Mozambique,88510.0,07/26/2024 21:30
eb495fde011a05bea7f8e9b801ef337f69e9560076d1704c865dc98db5a43456,Leonard Group,Partner,Education,25696811.0,,(734)892-5478,https://barnett.info,610 Patrick Spurs,Port Calvin,MT,Somalia,22420.0,2025-06-12
f5baa915dc3cb3c2a87b55333f332c28c95e531cb34f0c85d5f15ad31924a4b1,Kemp PLC,Prospect,Healthcare,,,001-866-133-0743,http://johnson.com,4866 Eric Rapids,Travisland,NV,Bahamas,,2024-09-13T21:30:23Z
9adbc00e3cbe4726ffe4bcb0f742d48fe849e83aedb684c3fc8df4cd5bd002a0,"Garcia, Fox and Collins",Customer,Education,40736794.0,Warm,668.943.4875,http://bradshaw.com,39377 Johns Parkways,Port Dawn,DE,Luxembourg,8014.0,2023-11-11T21:30:23Z
6168e5eb4547d1222e5e62e5c84bb0bb5ceb3a0c9cbe2866ecfa753dacb681a8,"Sandoval, Miller and Mitchell",Vendor,Media,,,+1-732-285-6912x32556,smith.info,607 Lawrence Brook,North Elizabeth,IN,Saint Helena,42426.0,2024-06-08T21:30:22Z
836fc905146f140bf5d46f407e3ba9647227f69fd8563913f1c1780173c34313,"Thompson, Baker and Hall",Partner,Energy,41381116.0,Warm,001-092-764-3750x1935,https://williams-miller.com,486 John Causeway,New Lance,VT,Mayotte,46197.0,2024-03-08T21:30:22Z
