order_id,event_ts,currency,amount,status,sku,AccountExternalId
ORD-8737d073-b378-4dfe-964c-200aa0ba5fdc,2025-08-29 22:06:38,SEK,70.31,PLACED,SKU-204437,dc488c6a6ae9beaecec28eaf7d9b266e1f9c2beaa5795d862e4744c79f4f8f2f
ORD-ab575fe7-89cf-4627-8fe2-bdc83bf134bf,2025-08-20 03:51:44,SEK,121.83,CANCELLED,SKU-340475,75bbf42fb4a5bca4e371cd458e72898024aa0a2f4157357d9c46f70ed78d2dd6
ORD-2ea6750d-3125-4727-9216-4cb30c1a65ae,2025-09-10 15:47:09,SEK,-7.58,SHIPPED,SKU-279741,53a306d7ad8e0ceb2b747316dfcde9268c648a744526faad675317c5fbba8baf
ORD-38bd62ae-8269-4a09-92b0-00e8a1ab086b,2025-08-16 17:45:19,EUR,83.52,PLACED,SKU-205179,5c670522533c76d25873de576180dbf1451ceeca16bf6f88719263158dee0082
ORD-9e578bb4-a8ab-4649-b37c-6566aa1e7c0e,2025-08-27 09:00:52,USD,65.87,CANCELLED,SKU-666175,a8b894ab43eab77a0f9941da9371f2af8949a14aa704c1536c83445235085b84
ORD-12e915ea-2c07-45d8-a42d-46db820f802b,2025-08-15 16:22:42,SEK,88.75,CANCELLED,SKU-716807,2505adaddbb3743aa5be221def94c5e6b5437ad33a136c84958cefbb64d99550
ORD-2560f9cf-575c-4bad-a092-ff2629082454,2025-10-05 14:26:41,AUD,190.01,CANCELLED,SKU-773460,0d83f4955b7ff174bdf4d09739fbbf149fb754e6100e5e0f3fbb950ce9f96a24
ORD-2d2e440c-8bc4-44fe-be9d-76f2a34f3e07,2025-08-23 07:04:34,AUD,63.68,CANCELLED,SKU-279780,ffb52bf8d4af9cb7dcbf9a4e97403b74ffe5d845cad843dacda942ca0c4bb1b2
ORD-7518fc74-2082-4343-ac2d-ebac9ca55b81,2025-10-01 16:54:55,CAD,32.1,PAID,SKU-374083,a29ab8424135a01612aafa1072432e4b5d35086e1940896385bfe992767911b7
ORD-86e0ee00-b259-43ca-ac65-b79bc36e5373,2025-09-20 08:33:38,CAD,41.86,PLACED,SKU-736197,867fd9da0b818658a78080bf444f087b8dc840a91fabcdfff0bd9560de113269
ORD-7dab707b-0043-4ec9-8561-8f091bb09b67,2025-10-09 01:34:28,EUR,51.27,PLACED,SKU-447521,8ffba3ab35deca0d7b1aba7bdd55f2d66f8361e3aa23740b2e10f9db2a5ab158
ORD-40cdb41c-436d-4be2-805f-04f779875f53,2025-08-28 16:03:11,CHF,79.46,PAID,SKU-355396,da1ac3423514961bf7615286ec81bb720439f99f5b210eeed7df808f6109c191
ORD-c669a632-32fd-43ea-98fd-eed6bc73a303,2025-08-27 09:17:54,EUR,97.91,CANCELLED,SKU-622107,e8f7781605b1d5a2b0d4e01c06bcf6d61107ee65cce158684733805f6ac77f67
ORD-0f99b8e9-ba46-45e7-b9b6-b0297350a9bc,2025-10-10 16:09:51,CHF,145.62,PAID,SKU-857598,c967fde437564962b45b7e1881b3a42c3e5ac7916a927d5969df4d572b1e5c09
ORD-bd0eaf63-d0dc-418c-8c20-c098707d470b,2025-08-26 00:25:05,USD,43.1,SHIPPED,SKU-628484,b4ccba55ce36327dbad0063da8410c96b811f4125e27ffb0bc72f17cc2899e4d
ORD-2a20e13e-3b06-485b-9438-08d99af93e64,2025-09-03 11:54:21,AUD,114.14,CANCELLED,SKU-429330,fea01fa2a8083dd840b937569a9fe7d45c6523f34d3ac0efe47c75edb60f0cfc
ORD-10f1b8e0-1711-4071-9967-785f9185dbb9,2025-09-29 18:45:14,SEK,44.44,PLACED,SKU-465656,0b635346303497c077d17a29c95b3810c4464901e71265ba2eff95fea691c1ff
ORD-64e4622d-9d17-40ac-a1a6-c6f5010b465c,2025-09-07 00:57:29,USD,48.96,CANCELLED,SKU-551537,119328486821a16daae00173ddb359e56b81e2afee05cc11c6158bbe85e585fa
ORD-341daf32-939e-419a-8005-cba337487d7c,2025-09-10 20:31:21,JPY,70.62,CANCELLED,SKU-460144,e39dc8412878c69fb1f6a09dcbf532f656036a55db10cc8ac6d046ed7e5a09e0
ORD-f7eb5e1b-0c4b-435e-9b13-ed420cad0d78,2025-08-21 03:51:21,INR,44.37,CANCELLED,SKU-301854,bd8c2644ac2fac8403badadd24a4e703f893c8ba25324b7bfd325fd526397b62
ORD-09bbe278-c599-4903-ba41-3d0ec8f18f25,2025-08-13 07:51:49,INR,21.95,CANCELLED,SKU-724801,18d0d801a0c602421aecc312e2acffd044759cc7f82f40a506d39d990f0abcf1
ORD-fbb90a14-6dde-4d16-95a3-568a26d46ccd,2025-09-05 11:38:31,USD,39.04,CANCELLED,SKU-197156,5310a9c4f9be7f7b74e115ac198b66b812656b40fb25f044211e93d2fa28e652
ORD-dabe7592-4369-4062-bc0e-08cb0b027e5b,2025-09-10 12:13:28,SEK,38.87,PLACED,SKU-287946,02eaad04f4b5e4e7ab89832d51bf48593c7a37f35e6559728d85b0f6119fd392
ORD-11be39b4-7e09-4ccd-9106-341ab2d7427c,2025-09-03 11:27:36,GBP,24.1,SHIPPED,SKU-827749,fd11c127e0f8926756e8fff43e84e759fd6abb90ed56224ac1840a1100fd16ea
ORD-2da297dc-d862-4e6b-8e21-281dbaba4993,2025-08-14 23:16:15,CAD,79.38,CANCELLED,SKU-356448,c313d1e295fbfc6b3c93fb6ff160129a0d336151ec03abd88f5fd1bd9bd0a374
ORD-5c386042-e86f-4789-8ae2-0a75d1e679f6,2025-09-19 22:22:18,INR,99.78,CANCELLED,SKU-251887,dc488c6a6ae9beaecec28eaf7d9b266e1f9c2beaa5795d862e4744c79f4f8f2f
ORD-2bde126e-8311-428b-9201-193fa6e103fc,2025-09-06 21:37:47,GBP,48.9,PLACED,SKU-617026,65a2521a0703ac1c9dbd4a3782b2d8cdfc2d0c5969d6e34c9c2398d61d4832e2
ORD-b10464e9-1f96-4244-84df-5e525f198228,2025-09-12 15:03:04,GBP,87.39,SHIPPED,SKU-423778,4b4087b45c6f306bbcb5a38e1b0ea4c7a54ba2b87df442a43417be938e224400
ORD-2ec5f684-0bc9-4b5f-97cd-730df690604d,2025-09-11 14:23:48,CAD,72.13,PAID,SKU-814007,b9605a307421959aba350e23f6dc7cad508fe066b999d09a97a2813931dac022
ORD-30dc4393-536d-4d13-8815-8e5076cb550a,2025-08-22 09:41:19,GBP,67.42,CANCELLED,SKU-532633,cfffe5e3f50f8c07b4ba734d894a3ccae413c27c24e321df8c107fb30195b240
ORD-ed3cf11a-4925-49e1-bce9-bbe33054b5e1,2025-09-22 00:45:43,CHF,45.87,CANCELLED,SKU-460144,d84d1ab68b33d295d096c693c07c41c018329431719c87f645e5a4955da57a4e
ORD-823e6e30-e7b9-4b5c-83c8-ef49a0c8ae03,2025-08-19 03:11:48,CAD,80.65,PLACED,SKU-204437,96dded290eb7c5b8db75f5e33731a3bb720d268439c63aa1e0824a1d82a3b51a
ORD-84096ccc-f8f2-45ed-9962-091fad20354b,2025-10-10 10:18:40,CHF,56.73,CANCELLED,SKU-724439,912ef5a2b58db40d72e601d69d78937235f185dfa6f8104e7e464b9617ee1abe
ORD-6779f057-ee9d-49c1-83bf-f484638254d8,2025-09-18 17:11:38,GBP,69.84,CANCELLED,SKU-757277,5c670522533c76d25873de576180dbf1451ceeca16bf6f88719263158dee0082
ORD-d592ff62-9899-4f75-84e1-9225a69559df,2025-09-10 15:55:30,CNY,48.33,SHIPPED,SKU-753124,6ae4da5e95556c67a779f7dab88dbdbbed308c54d1475fe52e736877193f8bf0
ORD-f5a46ec7-cf93-4576-b15a-0795c8bf6a90,2025-09-01 07:57:23,USD,49.69,PAID,SKU-586032,e665fdf8d39d0d864c6518bb9b83141d60af8f356bd1e7f6e637857ab91ed721
ORD-622fa6b1-7571-44a1-ba7c-6f27de9ceb65,2025-09-22 04:37:16,CAD,46.02,PAID,SKU-204438,42c008d8a55c70f9221a5c0e706f756592ec5cac47d1874efc96babf94a7da24
ORD-ee6228fd-72af-45cb-b600-3c70a668dd72,2025-08-31 05:29:49,CHF,64.45,SHIPPED,SKU-213849,2d8c38007539fdccb5d90aa1fa6f1f46927869157b290f5f7fb8fe785c8a76de
ORD-664819e3-8d22-41f2-9851-930c5032a77d,2025-09-03 14:45:21,CNY,91.53,PLACED,SKU-824779,2a99510d8db869585d7d2b299e5d3c90db0ad2b5220e2ea843d43c060b3016e9
ORD-1b5d1bf9-12fa-461b-a5ce-b73690d7a7ef,2025-09-22 12:42:41,CHF,145.55,PLACED,SKU-647103,c04bd103d44efdae9227d18e766698b72d74c1d38cf2be9c146365a9593d9655
ORD-bc88f1db-1007-41d3-a659-b30f45ef3fb2,2025-10-11 10:28:48,GBP,49.31,SHIPPED,SKU-940933,8264a609d5de04c337681c2c7d0f94553c9ab79ae4c511a07a6c30864057b725
ORD-b9f83d13-6769-48fe-84cf-86fd29ddd637,2025-09-07 09:37:41,CAD,135.22,CANCELLED,SKU-241297,2151573f380c9ce734106b5188374ee9c9684982e2b20cd38f5a01a362776dda
ORD-b813ab48-89cd-43a3-a6dd-4e1cf4456f2b,2025-08-20 14:14:13,SEK,48.16,CANCELLED,SKU-410227,c655bd32b0733ba1a6337d8c03227d345cfb3b5bb20073b76a134a1d9cbec445
ORD-19705d2a-329a-48ef-8896-014d4245cd44,2025-09-29 08:53:08,GBP,30.59,PLACED,SKU-125084,14803379af098a2953b855a98b9ac63d3ae7977b9e6836f7d281fbb56bb42e25
ORD-6350753f-994b-40df-9d1b-441fc81de1df,2025-09-15 05:40:49,GBP,50.12,SHIPPED,SKU-382178,835b8606e95b6bcc751e3b9583374b3a8480517a77f66ac857346872a36234d1
ORD-02232014-a18c-4e0c-ad6d-8c508a562a68,2025-10-09 17:00:26,EUR,18.87,SHIPPED,SKU-863312,09237bd8fe4928c0226aa41adadef12b79d864913555f7b71ce6486312a6b629
ORD-d4905d2f-7208-4424-972a-b96251cdef7e,2025-09-24 18:11:50,JPY,92.23,CANCELLED,SKU-677402,357fcff39f727a5df77529455c079114b23a8168a1808f0b5d706845f098b0e7
ORD-6fcdca23-733c-4b5d-84ea-28cac80f8618,2025-08-26 10:58:06,AUD,59.25,PLACED,SKU-599260,970e9d5939f99c1f3781c20acf46edbccdb124d0a164a7a55e4eb57455c44854
ORD-be692fd9-1ec5-45d2-b1ee-efb70f93f4ff,2025-09-23 11:41:13,GBP,55.76,PAID,SKU-298004,b56a8765c4402fe5b0253825a4a5d3d959770b4ae011de58a60a10a2310734e7
ORD-54d03aa9-4c53-4fd6-bd2a-d96e7f07ac11,2025-10-04 03:10:07,CAD,52.3,CANCELLED,SKU-498255,ecbfd004a0d94c1a4e8eace10ccd09f8ad377b2b446cfd541ec53f0f9a3643d1
ORD-e4be9177-02d8-4b85-87d7-7ad6b7d154a9,2025-09-13 01:20:15,EUR,32.63,CANCELLED,SKU-378537,5d07786d03790b67cb9034f96488da804d0369c78be28e4a138e2a07558064eb
ORD-7e1c3713-f5c6-46d5-940b-e5f0fd9b369d,2025-08-30 16:59:06,INR,52.1,CANCELLED,SKU-737456,13c9d05f1227211a62931de675c267014788888d355142972cbd877621621d01
ORD-969a8b97-ee88-44b7-9622-a66c14af2a9a,2025-10-06 20:45:10,EUR,31.64,CANCELLED,SKU-780645,8b80ff6ecbed69d7aa905c79ee6196c839b01e8b3a3f7a24244d3b5dfe85d22a
ORD-9b9fcca5-625f-4cc5-b27d-1677125b673d,2025-09-16 04:07:14,USD,42.13,SHIPPED,SKU-712880,b41f5710166f2960ac63f557e05e18342ee8801da9608693630513675dd31e02
ORD-e615e78d-295e-428f-874f-77dc9e6cd87b,2025-08-24 09:36:10,USD,27.92,PAID,SKU-548453,72bbee6e43c2c9fe7ea5747838bf2ed33ca1490e2a955bb6aa7db31a812b4fd0
ORD-b0bc0f71-40db-44cc-a975-74a49d922cac,2025-09-15 08:02:00,INR,45.6,PLACED,SKU-373002,16376bbafce8ab695fb4c69d231ca7d667bf0bae529d688b0fb579ff2baa0ea6
ORD-f59ba48d-f62c-4bcb-a707-3cf1cb844d4f,2025-08-30 12:37:33,GBP,78.75,PAID,SKU-449796,180da51d54b5f0ec9ef7612a590e311a0429a3ad4d6394f16372bbe59e2aebe4
ORD-47713c21-9f05-4cf9-b79a-6767a8a4b8f2,2025-09-17 19:24:11,USD,65.42,PLACED,SKU-135462,2505adaddbb3743aa5be221def94c5e6b5437ad33a136c84958cefbb64d99550
ORD-170b4fdd-a066-4cfd-8cd5-d23ed9558a22,2025-08-27 17:03:28,USD,47.62,CANCELLED,SKU-837599,3d32efba337a72a1ded668277b1760ffdfac51ca913c918d910d040c4d491e37
ORD-2ee1344f-66c0-46f1-a916-a0ce8b3a931f,2025-08-27 06:25:32,USD,38.45,CANCELLED,SKU-647497,c47a64dae7a4cabc72bf8ebba8a7592c06b9cd7f452f0a3e81621eb3538f2155
ORD-1608e51e-7350-44e3-9c34-f6cf51c186b0,2025-08-29 09:07:29,EUR,45.11,PLACED,SKU-238156,1ee5497635c3761337c1859058f2af35506018180d4539cad08eb511e14b0c18
ORD-f09a4abd-d0db-4272-86be-424f0cbf0dd6,2025-09-25 22:33:37,GBP,132.57,SHIPPED,SKU-980314,2fabae6cbb1e9b124f0645770ceb3154387ec0def0d651b6de108d7b9e8c37b7
ORD-3541fd7d-8273-4142-8a25-ef91547e7651,2025-10-11 19:20:52,GBP,49.11,PLACED,SKU-498255,f45db53129fe6a3c22d7d4eaeb14cb3e5a778d50bf4d469213e9ced22c462c76
ORD-43dc81c2-74a1-4910-9a66-9d382bbdebfa,2025-08-13 14:21:01,AUD,77.69,SHIPPED,SKU-604575,bf632b77b0d964bab4a5b7759fd772353b304b08ab074a884131c8fc2f85323f
ORD-624a4907-dc62-4aac-878c-c1fca2b3a400,2025-09-30 08:30:32,EUR,72.21,PAID,SKU-175896,c9c74f9f8cb053103f0883188b2464b7eb942b02998c479b1460f6cceab1d8cc
ORD-bc49b94b-8d85-4360-8228-372af2caf23e,2025-10-01 12:56:34,INR,49.66,PAID,SKU-135662,5d16cc5dfba7c3b4a9b7c87bd3d87ef0066f4d8dd7498da7ee61c7142957fecf
ORD-8245d25c-1341-4e4a-9e7a-83999ca96f78,2025-10-10 06:38:08,USD,94.93,SHIPPED,SKU-924402,dd015fce5ad0a4a646630e41a2b492fad90330a811f2e863c76c305f54f6499b
ORD-22226e7e-88a8-45ee-bece-cf0a51ce4226,2025-09-19 11:58:30,CNY,23.76,PLACED,SKU-545036,c21e31911d08754ec9cab413454d507189d679520d4d483fc1d23b01ae0f3a65
ORD-80244b2d-43f7-40f9-9fe9-f00d2113c4db,2025-09-19 10:32:19,GBP,23.34,PLACED,,6cf0828daa8260edf86a44f2266c0a390964ed0be01937aecf0f1a1ee91563be
ORD-f1d322ca-f30e-4824-97a7-8f4a5e9a62b8,2025-09-13 23:22:50,SEK,66.33,CANCELLED,SKU-271790,bd23ff7e40d23330bc163b51bde9bf5f69c8612b9d006d1ae5857bb79d72b689
ORD-206fe2a0-ce3e-4e33-aef7-e46e781e37bf,2025-08-18 16:19:30,AUD,59.5,SHIPPED,SKU-142949,fd47857c5fc749ea026d522208206631fef647e25735746d1a2ec11c0d1856b1
ORD-484eeb9a-ff4d-46b7-84ac-a0a6411afc6f,2025-10-06 16:54:33,CHF,117.57,PLACED,SKU-578122,60217bd6feece702c00f9481118d18b75aea0d62b10b737cbc1d7f273421b802
ORD-ee75b1a8-442d-4004-9821-385dc4cafe6b,2025-08-19 14:13:17,CHF,86.83,PAID,SKU-519106,e202e3f42e637d45795e4c8ba24dd7b2b7934804bf78c9accdb6c1ff59bce262
ORD-a7eea786-1a36-4ba6-9fac-2a2712c4a988,2025-09-06 17:42:59,CAD,54.04,SHIPPED,SKU-714525,ddd7a3d0d15ec3309525e810b6dade8af943258802c7bb34c220d415daf0c8ac
ORD-b492c97d-b069-435d-905e-20496fa7a6a0,2025-09-13 07:01:50,GBP,130.04,SHIPPED,SKU-296354,afb102d3119826c597d24c6d34a8e98a277956cc09bd2389df918be80ae4a4c0
ORD-2f501d12-1b55-450b-8126-71454ef1ad60,2025-08-29 21:53:15,CAD,28.8,SHIPPED,SKU-175644,5ad40bfc5d224784c444240b4294b4028280cc5779c9e6d3eb8054a362f1a381
ORD-a861f1b4-1adc-4e37-833d-72e4ff1f1644,2025-09-08 21:31:51,USD,25.15,CANCELLED,SKU-438289,ad6539d92acc1993b52a7e6e36b79de42a3c086106cbb72d92f7335f6d02a242
ORD-184937c9-3e83-4569-bd81-03063a82e153,2025-10-02 19:23:21,GBP,42.79,PLACED,SKU-458047,b94fa1e7bf3e95847e93ab09809d3a09a659948fbb7f6a3dd21fb93252517e5b
ORD-d9a0e58a-c352-4b88-8dc3-289889447d03,2025-10-10 12:08:18,GBP,89.0,PLACED,SKU-343831,8db9642e99a730342724c15bf3be1f50e054dc29f92489dcace1125feab1e86d
ORD-8bef413c-1212-4948-adc5-07f1589dacb9,2025-10-08 10:33:53,EUR,28.9,CANCELLED,SKU-937717,7da3a60e2e4c89d4492e302d509b2228a5c4b92eeb845d6a94f7ed46d95eb7eb
ORD-bbf5957b-6b66-4c1b-8c7f-86533c60533a,2025-09-04 21:22:19,CHF,25.5,PAID,SKU-373002,b379d743170f9815dbee7186a6e6723422cf2197d00e36342790560792afd141
ORD-d4a1c0ff-ab2a-4000-99a0-8a124da7488a,2025-09-07 07:32:53,CHF,71.16,CANCELLED,SKU-168137,c662144edd231cf947b8b338bfec7a6beaf3bc765709d880f00281ab8b096c8c
ORD-fdee5a27-14dd-4f99-8bfa-029a617da14e,2025-10-05 08:54:12,JPY,81.8,CANCELLED,SKU-551537,d54d4b60177aded194697ce60fd4322130ed31c14cfb71909a3132df7ce6f7f6
ORD-75e313e8-0061-4d8e-bd2e-e6248a9e1db3,2025-09-06 13:10:01,CAD,47.61,CANCELLED,SKU-667344,2d8c38007539fdccb5d90aa1fa6f1f46927869157b290f5f7fb8fe785c8a76de
ORD-0df80271-17e4-46ec-98dd-1ddc2531d009,2025-08-23 06:50:08,CHF,38.18,CANCELLED,SKU-518082,225b2bbb26808d135abb75cd47cedae4c21e0a1e48a6ebb12d4b85312eb05a8c
ORD-43e7f71f-c219-491a-97f6-62eb6bca064b,2025-08-20 10:36:43,USD,146.11,PLACED,SKU-798483,6c0fedbe3ce74e0e486bea25b173f4c152b0650eef33277d56b366f85c6e8f97
ORD-10950c04-5e81-4647-9699-002af5ac09ed,2025-09-08 14:22:27,JPY,53.83,PLACED,SKU-114896,b1caec0b5bf043876900f93fd885cc3f81272de525edcacad23bfb2c68a307ae
ORD-f7271ec3-9d51-4c39-a55d-8595fddccd74,2025-09-07 06:00:23,EUR,82.56,CANCELLED,SKU-768968,5c670522533c76d25873de576180dbf1451ceeca16bf6f88719263158dee0082
ORD-add00b3f-feb3-44da-923f-47fee152968e,2025-08-21 14:48:00,CAD,62.95,CANCELLED,SKU-253236,2505adaddbb3743aa5be221def94c5e6b5437ad33a136c84958cefbb64d99550
ORD-55306089-e0e9-4ad0-bfee-bfd5d94cac0e,2025-08-26 04:43:37,GBP,42.89,PLACED,SKU-203724,79b31c3a453a62300d2f178330ab4f3a7c9642686337dad7efba6bd46031d660
ORD-78864183-3d96-411f-9d75-d3459d02c636,2025-09-25 19:47:20,CHF,33.5,CANCELLED,SKU-400714,eb8f845bf0320850b3aaf98b309e51cdd06a239938d7900b3d5f23cd24f5ced3
ORD-c93dfaa2-79e6-4f02-ac01-9e69ecc628a8,2025-09-19 08:31:07,CHF,58.45,PLACED,SKU-754045,83fa1e67210f6f5725b88795182f2f9b7484311a462e6603b93c9b4561391e83
ORD-9e2d9839-4543-4a0c-a607-21988dcf0072,2025-09-18 13:09:34,GBP,25.34,CANCELLED,SKU-576638,c63ac8e27f266e29e9b3d3f04c09704e5345d16529b181ec21a5737a1ea5faa0
ORD-ebf14c2a-b372-46b1-a0ee-7d6ce7c1e79f,2025-09-24 21:16:47,CNY,34.05,CANCELLED,SKU-191266,e8f0f4257cde6249180118cccd5c491855a8592d678110867e9c9e645514523d
ORD-2d4f940b-d502-44be-af9a-e1a1bcf082bc,2025-09-25 09:28:30,INR,104.25,PAID,SKU-738185,fa1e85d17f4b13d0c6ed138ab75dc55147f8b982db656df6fbb8dbb98fd2dd94
ORD-d2a738fc-4aea-4ea2-8be4-8a36f25dee39,2025-08-16 13:18:20,CHF,55.14,SHIPPED,SKU-466183,96dded290eb7c5b8db75f5e33731a3bb720d268439c63aa1e0824a1d82a3b51a
ORD-932fe15e-65b1-4f6e-ae66-b1cf06e85b1f,2025-10-09 11:23:20,EUR,21.33,PLACED,SKU-819694,df11b999c8847d0cdcdf3dcbb2704bee0d8d09c2432de57b8ecdddc34ebe8ecb
ORD-23f8a8d0-405f-42de-b750-ea9484430046,2025-08-20 08:34:49,CNY,31.17,PAID,SKU-653519,df11b999c8847d0cdcdf3dcbb2704bee0d8d09c2432de57b8ecdddc34ebe8ecb
ORD-129f2898-58c3-4a79-82d4-903fe8ace0b2,2025-08-19 02:15:21,GBP,95.68,CANCELLED,SKU-493141,29d782c7f808bc5080bbf7b61044974531080500b09b914912ab7325ef12e390
ORD-a6498bc6-525b-482c-a43b-aee5994e92da,2025-09-07 19:02:26,CHF,28.72,CANCELLED,SKU-467642,b45fee2487aa66356aa27153ce6b1a12bac205b847e091dad31a3aa7097d01b7
ORD-f0bca30a-c2d2-42a4-819c-eadcbf252e8c,2025-08-30 19:05:49,INR,28.79,SHIPPED,SKU-561567,fb4ab0e1a9330e459fc192e9d91384eeeafdcc59f50971f03415fbb9c132f85a
ORD-7d801266-3f51-42e6-9d7e-611367f3b550,2025-09-02 18:37:50,EUR,43.52,SHIPPED,SKU-462248,17367cf8048ee8b9a57437b732a66ffc06f5b630683f2508c84409f4f0f4996f
ORD-2d258213-5e36-4afb-a0f5-6e42213069f2,2025-09-09 08:24:26,CHF,50.22,PLACED,SKU-711994,8a94ded32fcf57d6beea4e99b2c36e42c16d87b57e1b256368987400d7f55676
ORD-b11e1184-e81a-459a-85dc-1dcc8c2fb9a0,2025-08-16 08:42:54,INR,44.22,SHIPPED,SKU-868881,4c97344a5cde015ed4a7ac2e7dd48d5802a5b55f473aa946432ea3dc5840ff18
ORD-369fc9f2-9b49-4712-a152-d63ff3863038,2025-10-02 15:53:32,INR,25.92,SHIPPED,SKU-674384,194e7eef1a7c83d2f4275763b8c9e8f2a41fb280025d41003ac01ce7fc22a4b7
ORD-04a5ce2c-4224-44b7-a6f5-fc962774d97a,2025-10-06 09:17:35,INR,36.73,SHIPPED,SKU-502034,676a3b1b172dea80df7db3f81525cac2ef90efe5f709fe51309c247cae11fa31
ORD-7f71d833-9a4b-4dbd-8988-2f4cc1fd2035,2025-08-20 06:41:28,CAD,33.48,PLACED,SKU-309886,83fa1e67210f6f5725b88795182f2f9b7484311a462e6603b93c9b4561391e83
ORD-c049d30e-376d-47ca-aa41-3424c3871833,2025-08-31 06:32:25,USD,75.57,PAID,SKU-814007,b251078afc6ba67c8833c09f0cad2b6411c96d80cdbf55e0934fd982f51e9d7a
ORD-3cecb70b-939b-4a6a-a71a-0999a7db4ac0,2025-10-07 05:17:12,CHF,96.55,PLACED,SKU-500668,48a42e86c7b6760577d5c6ca2a9f7470fb945676b03879d647293bd42e27096d
ORD-08b60f2e-c030-4c5b-afc8-a841cb918ecd,2025-08-16 05:06:50,USD,155.72,PAID,SKU-499048,595150d95bd87459a69a09e9f7bc0d4ba152cbaec51033d2c87ff911c49c292b
ORD-901ee21c-7861-4e6c-9829-fae882921380,2025-08-21 17:09:09,JPY,64.85,SHIPPED,SKU-617026,8b80ff6ecbed69d7aa905c79ee6196c839b01e8b3a3f7a24244d3b5dfe85d22a
ORD-b09c3479-3828-43e6-8fe6-2277caabdc57,2025-09-14 19:53:36,EUR,87.4,SHIPPED,SKU-248098,225b2bbb26808d135abb75cd47cedae4c21e0a1e48a6ebb12d4b85312eb05a8c
ORD-b6db5d29-c2fd-4e34-be89-f996678a3fef,2025-09-26 04:45:22,SEK,79.8,SHIPPED,SKU-379531,8c69c54f86e28fee16a51b8be2c8a44d1886a856e8ef90367b51a3540ba0081f
ORD-6ffae22c-9bc1-46d4-8fbe-32bbad0d6984,2025-10-03 10:41:13,INR,27.73,SHIPPED,SKU-996791,17367cf8048ee8b9a57437b732a66ffc06f5b630683f2508c84409f4f0f4996f
ORD-eb7e3e86-cd2c-4e51-88a6-65a6f120aa2e,2025-09-30 14:38:27,INR,41.02,CANCELLED,SKU-838995,1ee5497635c3761337c1859058f2af35506018180d4539cad08eb511e14b0c18
ORD-466bb712-8e8c-4daa-9795-28ee8ec936d6,2025-08-26 23:11:34,CHF,95.8,CANCELLED,SKU-809529,6cf0828daa8260edf86a44f2266c0a390964ed0be01937aecf0f1a1ee91563be
ORD-765f1dea-4b52-48ab-8ba6-a2c076b80138,2025-08-16 08:40:32,CAD,57.61,PAID,SKU-950518,ac1d7a88e4791654783278866372941538473252ce8449943fd122a6324f7aff
ORD-4b69ae16-7a66-43b9-b5de-7cfa48767a51,2025-09-08 19:17:38,CHF,43.05,PLACED,SKU-304690,e94182e062b53ec2791dad1ff5ba441da419e02be6100822ea1bb5730a043e45
ORD-f85c38ab-9233-4c8c-afe0-34814feb1c13,2025-09-04 09:21:16,JPY,26.47,SHIPPED,SKU-591013,855b07f0d3db36a7fd845c1f45355f1389538719e2205974fe05128a61b5ede1
ORD-c199ceeb-4218-4db2-bffa-93b793fc7ed8,2025-09-20 06:51:19,AUD,46.19,CANCELLED,SKU-502343,2a99510d8db869585d7d2b299e5d3c90db0ad2b5220e2ea843d43c060b3016e9
ORD-fe3972ff-ba74-40cb-925c-dc7eebe15335,2025-10-09 20:47:08,AUD,26.0,PLACED,SKU-506216,3ef0d3193679fbbd6e16b994fd0db9311fef2f785fb19f63713a93f3487f9181
ORD-86161aa7-a505-4c42-8d54-33c7440aaf2a,2025-08-24 03:04:51,GBP,94.14,SHIPPED,SKU-478445,fd47857c5fc749ea026d522208206631fef647e25735746d1a2ec11c0d1856b1
ORD-3a9f37ea-f342-4e36-8c9d-72939c805c08,2025-09-08 21:00:08,CNY,93.45,PLACED,SKU-442377,0c1bdee53c242806ed09b5a701d8bea1cd88822e1110b3f3469d2fae7277bc3a
ORD-ecd1d175-e886-4e59-b5d3-a1b4d7a6b17c,2025-09-26 05:26:19,EUR,34.25,CANCELLED,SKU-271790,a3df49c5b50738cd9e8f69190fc62c7054f73ae608f13fd0500a9a9d745cc279
ORD-aebd5bbd-a79c-4ffc-9124-1f74a402825b,2025-08-14 21:44:38,CHF,109.65,SHIPPED,SKU-559169,1e5cd9539604edfdd6da3d298ca07a46e6c6becff58e2c07b6481b06a1fdd3e0
ORD-c7027912-7f32-4684-ae68-fd96610fc84e,2025-09-29 21:30:48,CHF,59.08,SHIPPED,SKU-271790,e38f193e33c9d7ad7294ffd92a8dcfd0d61610daf797cf364bb3b46a7566f83a
ORD-58a32583-0c4e-4f79-9b03-6c509bd60b1a,2025-10-01 07:26:34,CNY,41.02,PAID,SKU-651003,f63f00e241751ae7af09492c50dfe4d64d1bea5c5f09ce6f4abe6aaf7dde856d
ORD-b058c2ed-1ae0-4d96-9aff-179ef3cdf812,2025-09-13 00:38:37,AUD,126.84,PLACED,SKU-692421,389670b3ff1e3470fc54ba215dc59745cc463f2b1cd5fb997af60edfd40162b1
ORD-1e1d11ac-39ba-46d3-bb8c-5f14b11b897a,2025-09-15 18:59:31,CHF,32.76,PAID,SKU-634213,d71b014f845a67ef508db418c251c8a93b71eda86dbd08037bb3912d636fb7bb
